Project Name,Sample ID,latlong,Latitude,Longitude,Biome,Environmental Feature,Environmental Material,Acidity
Tara Oceans,SAMEA2732583,"(-33.6866,-71.9861),(-33.688,-71.9903)",-33.6866,-71.9861,marine biome,sea surface layer,particulate matter,8.11471
Tara Oceans,SAMEA2621768,"(-33.6703,-71.9535),(-33.6895,-71.998)",-33.6703,-71.9535,marine biome,sea surface layer,particulate matter,8.11471
Tara Oceans,SAMEA2732299,"(-40.6289,-52.0479),(-40.6297,-52.0503)",-40.6289,-52.0479,marine biome,sea surface layer,particulate matter,8.10473
Tara Oceans,SAMEA2732231,"(-40.6468,-52.1415),(-40.6487,-52.1511)",-40.6468,-52.1415,marine biome,sea surface layer,particulate matter,8.10473
Tara Oceans,SAMEA2621316,"(-40.6494,-52.1546),(-40.6511,-52.182)",-40.6494,-52.1546,marine biome,sea surface layer,particulate matter,8.10473
Tara Oceans,SAMEA2732085,"(36.1392,-28.9617),(36.1399,-28.9689)",36.1392,-28.9617,marine biome,sea surface layer,particulate matter,8.09894
Tara Oceans,SAMEA2623815,"(35.8591,-37.1728),(35.9346,-37.3032)",35.8591,-37.1728,marine biome,sea surface layer,particulate matter,8.11196
Tara Oceans,SAMEA2731821,"(31.8248,-64.1213),(31.8103,-64.1348)",31.8248,-64.1213,marine biome,sea surface layer,particulate matter,8.10764
Tara Oceans,SAMEA2730877,"(34.8355,-71.2034),(34.8217,-71.21)",34.8355,-71.2034,marine biome,sea surface layer,particulate matter,8.11404
Tara Oceans,SAMEA2731035,"(39.2032,-70.034),(39.2077,-70.034)",39.2032,-70.034,marine biome,sea surface layer,particulate matter,7.8821
Tara Oceans,SAMEA2730804,"(25.595,-88.4317),(25.5877,-88.4275)",25.595,-88.4317,marine biome,sea surface layer,particulate matter,8.0769
Tara Oceans,SAMEA2732604,"(16.1982,-116.6458),(14.2004,-116.6398)",16.1982,-116.6458,marine biome,sea surface layer,particulate matter,7.99483
Tara Oceans,SAMEA2732135,"(22.7211,-158.0047),(22.7267,-157.9955)",22.7211,-158.0047,marine biome,sea surface layer,particulate matter,8.06317
Tara Oceans,SAMEA2623016,"(22.7306,-158.0492),(22.7598,-157.9568)",22.7306,-158.0492,marine biome,sea surface layer,particulate matter,8.06317
Tara Oceans,SAMEA2731833,"(-1.9344,-84.6121),(-1.9389,-84.611)",-1.9344,-84.6121,marine biome,sea surface layer,particulate matter,7.48487
Tara Oceans,SAMEA2622393,"(-1.972,-84.601),(-2.0133,-84.589)",-1.972,-84.601,marine biome,sea surface layer,particulate matter,7.48487
Tara Oceans,SAMEA2622389,"(-1.972,-84.601),(-2.0133,-84.589)",-1.972,-84.601,marine biome,sea surface layer,particulate matter,7.48487
Tara Oceans,SAMEA2621789,"(-33.8785,-73.0369),(-34.0614,-73.1066)",-33.8785,-73.0369,marine biome,sea surface layer,particulate matter,8.09286
Tara Oceans,SAMEA2621468,"(-54.3793,-65.0211),(-54.3739,-65.1342)",-54.3793,-65.0211,marine biome,sea surface layer,particulate matter,8.10457
Tara Oceans,SAMEA2730900,"(-0.6671,73.1628),(-0.6623,73.1629)",-0.6671,73.1628,marine biome,sea surface layer,particulate matter,8.01617
Tara Oceans,SAMEA2730898,"(-0.6625,73.161),(-0.6625,73.1611)",-0.6625,73.161,marine biome,sea surface layer,particulate matter,8.01617
Tara Oceans,SAMEA2620379,"(-0.6623,73.1611),(-0.6625,73.161)",-0.6623,73.1611,marine biome,sea surface layer,particulate matter,8.01617
Tara Oceans,SAMEA2730950,"(29.727,-79.6715),(29.7186,-79.6636)",29.727,-79.6715,marine biome,sea surface layer,particulate matter,8.08884
Tara Oceans,SAMEA2732453,"(6.3256,-102.9453),(6.3305,-102.9464)",6.3256,-102.9453,marine biome,sea surface layer,particulate matter,8.07
Tara Oceans,SAMEA2621474,"(-54.3793,-65.0211),(-54.3739,-65.1342)",-54.3793,-65.0211,marine biome,sea surface layer,particulate matter,8.10457
Tara Oceans,SAMEA2623901,"(43.6906,-16.8555),(43.6792,-16.8344)",43.6906,-16.8555,marine biome,sea surface layer,particulate matter,8.09486
Tara Oceans,SAMEA2623861,"(36.139,-28.9598),(36.1715,-29.023)",36.139,-28.9598,marine biome,sea surface layer,particulate matter,8.09894
Tara Oceans,SAMEA2623817,"(35.8591,-37.1728),(35.9346,-37.3032)",35.8591,-37.1728,marine biome,sea surface layer,particulate matter,8.11196
Tara Oceans,SAMEA2623743,"(31.8366,-64.109),(31.6948,-64.2489)",31.8366,-64.109,marine biome,sea surface layer,particulate matter,8.10764
Tara Oceans,SAMEA2623723,"(32.9705,-66.531),(33.061,-66.5435)",32.9705,-66.531,marine biome,sea surface layer,particulate matter,8.11269
Tara Oceans,SAMEA2623685,"(34.8341,-71.204),(34.6712,-71.3093)",34.8341,-71.204,marine biome,sea surface layer,particulate matter,8.11404
Tara Oceans,SAMEA2623641,"(39.2173,-72.0327),(39.2305,-70.0377)",39.2173,-72.0327,marine biome,sea surface layer,particulate matter,7.8821
Tara Oceans,SAMEA2623621,"(36.3473,-72.7081),(36.4121,-72.9289)",36.3473,-72.7081,marine biome,marine mesopelagic zone,particulate matter,8.05812
Tara Oceans,SAMEA2623543,"(29.7348,-79.6786),(29.6394,-79.5395)",29.7348,-79.6786,marine biome,sea surface layer,particulate matter,8.08884
Tara Oceans,SAMEA2623479,"(25.5416,-88.4044),(25.5264,-88.394)",25.5416,-88.4044,marine biome,sea surface layer,particulate matter,8.0769
Tara Oceans,SAMEA2623419,"(6.4791,-94.9752),(6.4998,-94.9527)",6.4791,-94.9752,marine biome,sea surface layer,particulate matter,7.98132
Tara Oceans,SAMEA2623359,"(6.3315,-102.9484),(6.3332,-102.9432)",6.3315,-102.9484,marine biome,sea surface layer,particulate matter,8.07
Tara Oceans,SAMEA2623284,"(14.2017,-116.6336),(14.2035,-116.6261)",14.2017,-116.6336,marine biome,sea surface layer,particulate matter,7.99483
Tara Oceans,SAMEA2623018,"(22.7306,-158.0492),(22.7598,-157.9568)",22.7306,-158.0492,marine biome,sea surface layer,particulate matter,8.06317
Tara Oceans,SAMEA2622997,"(11.24,-152.9931),(11.2723,-152.3711)",11.24,-152.9931,marine biome,sea surface layer,particulate matter,8.05152
Tara Oceans,SAMEA2622605,"(-23.1107,-134.9327),(-23.1108,-134.9327)",-23.1107,-134.9327,marine biome,sea surface layer,particulate matter,8.04161
Tara Oceans,SAMEA2622536,"(-23.24,-129.4851),(-23.2811,-129.3947)",-23.24,-129.4851,marine biome,sea surface layer,particulate matter,7.79373
Tara Oceans,SAMEA2622391,"(-1.972,-84.601),(-2.0133,-84.589)",-1.972,-84.601,marine biome,sea surface layer,particulate matter,7.48487
Tara Oceans,SAMEA2622258,"(0.0422,-84.6168),(-0.0283,-84.5862)",0.0422,-84.6168,marine biome,sea surface layer,particulate matter,7.97007
Tara Oceans,SAMEA2621922,"(-28.1483,-107.4542),(-28.1698,-107.3833)",-28.1483,-107.4542,marine biome,sea surface layer,particulate matter,8.03373
Tara Oceans,SAMEA2621872,"(-29.6749,-101.2137),(-29.7238,-101.1604)",-29.6749,-101.2137,marine biome,sea surface layer,particulate matter,8.02852
Tara Oceans,SAMEA2621854,"(-31.4372,-93.9573),(-31.4424,-93.9597)",-31.4372,-93.9573,marine biome,sea surface layer,particulate matter,8.03336
Tara Oceans,SAMEA2621791,"(-33.8785,-73.0369),(-34.0614,-73.1066)",-33.8785,-73.0369,marine biome,sea surface layer,particulate matter,8.09286
Tara Oceans,SAMEA2621772,"(-33.6703,-71.9535),(-33.6895,-71.998)",-33.6703,-71.9535,marine biome,sea surface layer,particulate matter,8.11471
Tara Oceans,SAMEA2621696,"(-57.7908,-66.9243),(-57.7338,-67.1084)",-57.7908,-66.9243,marine biome,sea surface layer,particulate matter,8.1004
Tara Oceans,SAMEA2621583,"(-64.3453,-53.0231),(-64.3595,-53.0063)",-64.3453,-53.0231,marine biome,sea surface layer,particulate matter,8.20545
Tara Oceans,SAMEA2621470,"(-54.3793,-65.0211),(-54.3739,-65.1342)",-54.3793,-65.0211,marine biome,sea surface layer,particulate matter,8.10457
Tara Oceans,SAMEA2621362,"(-44.539,-52.4083),(-44.5342,-52.455)",-44.539,-52.4083,marine biome,sea surface layer,particulate matter,8.13301
Tara Oceans,SAMEA2621315,"(-40.6494,-52.1546),(-40.6511,-52.182)",-40.6494,-52.1546,marine biome,sea surface layer,particulate matter,8.10473
Tara Oceans,SAMEA2620378,"(-0.6623,73.1611),(-0.6625,73.161)",-0.6623,73.1611,marine biome,sea surface layer,particulate matter,8.01617
Tara Oceans,SAMEA2656982,"(-8.9085,-142.5707),(-8.9124,-142.5595)",-8.9085,-142.5707,marine biome,sea surface layer,particulate matter,8.01514
Tara Oceans,SAMEA2657032,"(-8.8913,-142.6439),(-8.894,-142.631)",-8.8913,-142.6439,marine biome,sea surface layer,particulate matter,8.01514
Tara Oceans,SAMEA2657071,"(-8.8899,-142.6488),(-8.892,-142.6358)",-8.8899,-142.6488,marine biome,sea surface layer,particulate matter,8.01514
Tara Oceans,SAMEA2622826,"(-8.895,-142.6228),(-8.9111,-142.5571)",-8.895,-142.6228,marine biome,sea surface layer,particulate matter,8.01514
Tara Oceans,SAMEA2622824,"(-8.895,-142.6228),(-8.9111,-142.5571)",-8.895,-142.6228,marine biome,sea surface layer,particulate matter,8.01514
Tara Oceans,SAMEA2657085,"(-9.1435,-140.5324),(-9.1463,-140.515)",-9.1435,-140.5324,marine biome,sea surface layer,particulate matter,7.87071
Tara Oceans,SAMEA2656986,"(-9.1515,-140.5155),(-9.1508,-140.4969)",-9.1515,-140.5155,marine biome,sea surface layer,particulate matter,7.87071
Tara Oceans,SAMEA2622774,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,particulate matter,7.87071
Tara Oceans,SAMEA2622770,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,particulate matter,7.87071
Tara Oceans,SAMEA2622769,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,particulate matter,7.87071
Tara Oceans,SAMEA2622766,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,particulate matter,7.87071
Tara Oceans,SAMEA2656975,"(-8.8987,-140.2856),(-8.9056,-140.2792)",-8.8987,-140.2856,marine biome,sea surface layer,particulate matter,8.01243
Tara Oceans,SAMEA2657005,"(-8.8857,-140.2936),(-8.8932,-140.2879)",-8.8857,-140.2936,marine biome,sea surface layer,particulate matter,8.01243
Tara Oceans,SAMEA2657109,"(-8.8967,-140.3132),(-8.8984,-140.3089)",-8.8967,-140.3132,marine biome,sea surface layer,particulate matter,8.01243
Tara Oceans,SAMEA2622719,"(-8.8951,-140.3174),(-8.9068,-140.283)",-8.8951,-140.3174,marine biome,sea surface layer,particulate matter,8.01243
Tara Oceans,SAMEA2622717,"(-8.8951,-140.3174),(-8.9068,-140.283)",-8.8951,-140.3174,marine biome,sea surface layer,particulate matter,8.01243
Tara Oceans,SAMEA2657070,"(-8.9946,-139.2932),(-8.996,-139.2815)",-8.9946,-139.2932,marine biome,sea surface layer,particulate matter,7.47071
Tara Oceans,SAMEA2657094,"(-9.0049,-139.2181),(-9.006,-139.206)",-9.0049,-139.2181,marine biome,sea surface layer,particulate matter,7.47071
Tara Oceans,SAMEA2657010,"(-8.994,-139.2311),(-8.9948,-139.2172)",-8.994,-139.2311,marine biome,sea surface layer,particulate matter,7.47071
Tara Oceans,SAMEA2622661,"(-8.9721,-139.2742),(-8.9971,-139.1963)",-8.9721,-139.2742,marine biome,sea surface layer,particulate matter,7.47071
Tara Oceans,SAMEA2622660,"(-8.9721,-139.2742),(-8.9971,-139.1963)",-8.9721,-139.2742,marine biome,sea surface layer,particulate matter,7.47071
Tara Oceans,SAMEA2656988,"(-16.9554,-100.6971),(-16.9554,-100.6911)",-16.9554,-100.6971,marine biome,sea surface layer,particulate matter,8.04974
Tara Oceans,SAMEA2657036,"(-16.9572,-100.662),(-16.9581,-100.6588)",-16.9572,-100.662,marine biome,sea surface layer,particulate matter,8.04974
Tara Oceans,SAMEA2622465,"(-16.9554,-100.6925),(-16.9601,-100.6335)",-16.9554,-100.6925,marine biome,sea surface layer,particulate matter,8.04974
Tara Oceans,SAMEA2622463,"(-16.9554,-100.6925),(-16.9601,-100.6335)",-16.9554,-100.6925,marine biome,sea surface layer,particulate matter,8.04974
Tara Oceans,SAMEA2622461,"(-16.9554,-100.6925),(-16.9601,-100.6335)",-16.9554,-100.6925,marine biome,sea surface layer,particulate matter,8.04974
Tara Oceans,SAMEA2657088,"(2.0555,-84.5573),(2.0574,-84.5546)",2.0555,-84.5573,marine biome,sea surface layer,particulate matter,8.02178
Tara Oceans,SAMEA2657063,"(2.0455,-84.5573),(2.0399,-84.5599)",2.0455,-84.5573,marine biome,sea surface layer,particulate matter,8.02178
Tara Oceans,SAMEA2622325,"(2.0596,-84.553),(1.9928,-84.5766)",2.0596,-84.553,marine biome,sea surface layer,particulate matter,8.02178
Tara Oceans,SAMEA2622324,"(2.0596,-84.553),(1.9928,-84.5766)",2.0596,-84.553,marine biome,sea surface layer,particulate matter,8.02178
Tara Oceans,SAMEA2657008,"(2.0039,-84.5718),(1.9958,-84.576)",2.0039,-84.5718,marine biome,sea surface layer,particulate matter,8.02178
Tara Oceans,SAMEA2657072,"(-5.254,-85.2248),(-5.2537,-85.2221)",-5.254,-85.2248,marine biome,sea surface layer,particulate matter,7.90509
Tara Oceans,SAMEA2656991,"(-5.2527,-85.213),(-5.252,-85.2052)",-5.2527,-85.213,marine biome,sea surface layer,particulate matter,7.90509
Tara Oceans,SAMEA2657092,"(-5.2512,-85.1718),(-5.2514,-85.1696)",-5.2512,-85.1718,marine biome,sea surface layer,particulate matter,7.90509
Tara Oceans,SAMEA2622184,"(-5.254,-85.2248),(-5.2529,-85.1545)",-5.254,-85.2248,marine biome,sea surface layer,particulate matter,7.90509
Tara Oceans,SAMEA2622182,"(-5.254,-85.2248),(-5.2529,-85.1545)",-5.254,-85.2248,marine biome,sea surface layer,particulate matter,7.90509
Tara Oceans,SAMEA2656984,"(-25.8126,-111.7386),(-25.8105,-111.7329)",-25.8126,-111.7386,marine biome,sea surface layer,particulate matter,8.03111
Tara Oceans,SAMEA2656959,"(-25.8079,-111.7438),(-25.8073,-111.7364)",-25.8079,-111.7438,marine biome,sea surface layer,particulate matter,8.03111
Tara Oceans,SAMEA2622012,"(-25.8126,-111.7386),(-25.8051,-111.7202)",-25.8126,-111.7386,marine biome,sea surface layer,particulate matter,8.03111
Tara Oceans,SAMEA2622010,"(-25.8126,-111.7386),(-25.8051,-111.7202)",-25.8126,-111.7386,marine biome,sea surface layer,particulate matter,8.03111
Tara Oceans,SAMEA2657029,"(-30.2246,-43.2723),(-30.2163,-43.275)",-30.2246,-43.2723,marine biome,sea surface layer,particulate matter,8.10137
Tara Oceans,SAMEA2657067,"(-30.1949,-43.2811),(-30.1872,-43.2834)",-30.1949,-43.2811,marine biome,sea surface layer,particulate matter,8.10137
Tara Oceans,SAMEA2656977,"(-30.1549,-43.2869),(-30.1506,-43.2877)",-30.1549,-43.2869,marine biome,sea surface layer,particulate matter,8.10137
Tara Oceans,SAMEA2621265,"(-30.1885,-43.2831),(-30.1367,-43.2899)",-30.1885,-43.2831,marine biome,sea surface layer,particulate matter,8.10137
Tara Oceans,SAMEA2621263,"(-30.1885,-43.2831),(-30.1367,-43.2899)",-30.1885,-43.2831,marine biome,sea surface layer,particulate matter,8.10137
Tara Oceans,SAMEA2657095,"(-20.9786,-35.2841),(-20.9724,-35.2724)",-20.9786,-35.2841,marine biome,sea surface layer,particulate matter,8.08471
Tara Oceans,SAMEA2657030,"(-20.9554,-35.2366),(-20.9514,-35.2273)",-20.9554,-35.2366,marine biome,sea surface layer,particulate matter,8.08471
Tara Oceans,SAMEA2657091,"(-20.9424,-35.2027),(-20.9406,-35.196)",-20.9424,-35.2027,marine biome,sea surface layer,particulate matter,8.08471
Tara Oceans,SAMEA2621209,"(-21.0073,-35.3344),(-20.9354,-35.1803)",-21.0073,-35.3344,marine biome,sea surface layer,particulate matter,8.08471
Tara Oceans,SAMEA2621208,"(-21.0073,-35.3344),(-20.9354,-35.1803)",-21.0073,-35.3344,marine biome,sea surface layer,particulate matter,8.08471
Tara Oceans,SAMEA2656989,"(-8.7236,-17.9261),(-8.7277,-17.9235)",-8.7236,-17.9261,marine biome,sea surface layer,particulate matter,8.06029
Tara Oceans,SAMEA2656961,"(-8.7434,-17.9174),(-8.7484,-17.9179)",-8.7434,-17.9174,marine biome,sea surface layer,particulate matter,8.06029
Tara Oceans,SAMEA2657090,"(-8.7826,-17.916),(-8.7726,-17.915)",-8.7826,-17.916,marine biome,sea surface layer,particulate matter,8.06029
Tara Oceans,SAMEA2621147,"(-8.7788,-17.9098),(-8.7789,-17.9099)",-8.7788,-17.9098,marine biome,sea surface layer,particulate matter,8.06029
Tara Oceans,SAMEA2621145,"(-8.7788,-17.9098),(-8.7789,-17.9099)",-8.7788,-17.9098,marine biome,sea surface layer,particulate matter,8.06029
Tara Oceans,SAMEA2656958,"(-20.4102,-3.181),(-20.4107,-3.1775)",-20.4102,-3.181,marine biome,sea surface layer,particulate matter,8.05776
Tara Oceans,SAMEA2656971,"(-20.392,-3.2158),(-20.3943,-3.2085)",-20.392,-3.2158,marine biome,sea surface layer,particulate matter,8.05776
Tara Oceans,SAMEA2657034,"(-20.4016,-3.1913),(-20.4035,-3.1859)",-20.4016,-3.1913,marine biome,sea surface layer,particulate matter,8.05776
Tara Oceans,SAMEA2621082,"(-20.3976,-3.2009),(-20.4091,-3.1759)",-20.3976,-3.2009,marine biome,sea surface layer,particulate matter,8.05776
Tara Oceans,SAMEA2621080,"(-20.3976,-3.2009),(-20.4091,-3.1759)",-20.3976,-3.2009,marine biome,sea surface layer,particulate matter,8.05776
Tara Oceans,SAMEA2621029,"(-31.0263,4.6977),(-31.0266,4.665)",-31.0263,4.6977,marine biome,sea surface layer,particulate matter,8.08702
Tara Oceans,SAMEA2621027,"(-31.0263,4.6977),(-31.0266,4.665)",-31.0263,4.6977,marine biome,sea surface layer,particulate matter,8.08702
Tara Oceans,SAMEA2657009,"(-31.0509,4.6756),(-31.0536,4.6742)",-31.0509,4.6756,marine biome,sea surface layer,particulate matter,8.08702
Tara Oceans,SAMEA2657082,"(-31.0543,4.6717),(-31.0551,4.668)",-31.0543,4.6717,marine biome,sea surface layer,particulate matter,8.08702
Tara Oceans,SAMEA2657073,"(-31.0507,4.6632),(-31.0507,4.6603)",-31.0507,4.6632,marine biome,sea surface layer,particulate matter,8.08702
Tara Oceans,SAMEA2657014,"(-32.1174,17.6988),(-32.12,17.6987)",-32.1174,17.6988,marine biome,sea surface layer,particulate matter,8.0257
Tara Oceans,SAMEA2657065,"(-32.1725,17.6983),(-32.1745,17.6991)",-32.1725,17.6983,marine biome,sea surface layer,particulate matter,8.0257
Tara Oceans,SAMEA2656969,"(-32.2164,17.705),(-32.2188,17.7054)",-32.2164,17.705,marine biome,sea surface layer,particulate matter,8.0257
Tara Oceans,SAMEA2620988,"(-32.1,17.7),(-32.2401,17.7103)",-32.1,17.7,marine biome,sea surface layer,particulate matter,8.0257
Tara Oceans,SAMEA2620985,"(-32.1,17.7),(-32.2401,17.7103)",-32.1,17.7,marine biome,sea surface layer,particulate matter,8.0257
Tara Oceans,SAMEA2657046,"(-34.9631,18.0207),(-34.8986,18.03)",-34.9631,18.0207,marine biome,sea surface layer,particulate matter,8.10696
Tara Oceans,SAMEA2656956,"(-34.9353,17.9401),(-34.9363,17.9366)",-34.9353,17.9401,marine biome,sea surface layer,particulate matter,8.10696
Tara Oceans,SAMEA2620941,"(-34.8986,18.03),(-34.9449,17.9189)",-34.8986,18.03,marine biome,sea surface layer,particulate matter,8.10696
Tara Oceans,SAMEA2620939,"(-34.8986,18.03),(-34.9449,17.9189)",-34.8986,18.03,marine biome,sea surface layer,particulate matter,8.10696
Tara Oceans,SAMEA2656968,"(-29.4965,37.9979),(-29.4985,37.9926)",-29.4965,37.9979,marine biome,sea surface layer,particulate matter,8.10394
Tara Oceans,SAMEA2657040,"(-29.4993,37.994),(-29.4991,37.9938)",-29.4993,37.994,marine biome,sea surface layer,particulate matter,8.10394
Tara Oceans,SAMEA2657108,"(-29.5013,37.9888),(-29.5018,37.9887)",-29.5013,37.9888,marine biome,sea surface layer,particulate matter,8.10394
Tara Oceans,SAMEA2620802,"(-29.5023,37.9965),(-29.5019,37.9889)",-29.5023,37.9965,marine biome,sea surface layer,particulate matter,8.10394
Tara Oceans,SAMEA2657038,"(-16.9687,53.9293),(-16.9672,53.9337)",-16.9687,53.9293,marine biome,sea surface layer,particulate matter,7.61233
Tara Oceans,SAMEA2656997,"(-16.9631,53.9497),(-16.9616,53.9541)",-16.9631,53.9497,marine biome,sea surface layer,particulate matter,7.61233
Tara Oceans,SAMEA2620556,"(-17.2387,53.9775),(-16.957,53.9801)",-17.2387,53.9775,marine biome,sea surface layer,particulate matter,7.61233
Tara Oceans,SAMEA2657047,"(-16.9581,53.9767),(-16.9567,53.9809)",-16.9581,53.9767,marine biome,sea surface layer,particulate matter,7.61233
Tara Oceans,SAMEA2657060,"(20.8208,63.5119),(20.8215,63.512)",20.8208,63.5119,marine biome,sea surface layer,particulate matter,8.05426
Tara Oceans,SAMEA2619943,"(20.8151,63.5046),(20.8183,63.5047)",20.8151,63.5046,marine biome,sea surface layer,particulate matter,8.05426
Tara Oceans,SAMEA2656960,"(20.8167,63.5041),(20.8183,63.5047)",20.8167,63.5041,marine biome,sea surface layer,particulate matter,8.05426
Tara Oceans,SAMEA2657012,"(22.0917,38.205),(22.085,38.2083)",22.0917,38.205,marine biome,sea surface layer,particulate matter,7.80708
Tara Oceans,SAMEA2657055,"(21.9667,38.2367),(21.9467,38.2517)",21.9667,38.2367,marine biome,sea surface layer,particulate matter,7.80708
Tara Oceans,SAMEA2619869,"(22.1283,38.1967),(21.9467,38.2517)",22.1283,38.1967,marine biome,sea surface layer,particulate matter,7.80708
Tara Oceans,SAMEA2656970,"(23.385,37.2133),(23.3733,37.2167)",23.385,37.2133,marine biome,sea surface layer,particulate matter,7.8452
Tara Oceans,SAMEA2619832,"(23.4017,37.2183),(23.36,37.2183)",23.4017,37.2183,marine biome,sea surface layer,particulate matter,7.8452
Tara Oceans,SAMEA2656957,"(23.3633,37.2183),(23.36,37.2183)",23.3633,37.2183,marine biome,sea surface layer,particulate matter,7.8452
Tara Oceans,SAMEA2657017,"(27.145,34.8067),(27.1483,34.8117)",27.145,34.8067,marine biome,sea surface layer,particulate matter,8.08671
Tara Oceans,SAMEA2657001,"(27.1517,34.8233),(27.155,34.83)",27.1517,34.8233,marine biome,sea surface layer,particulate matter,8.08671
Tara Oceans,SAMEA2619811,"(27.1433,34.8033),(27.16,34.835)",27.1433,34.8033,marine biome,sea surface layer,particulate matter,8.08671
Tara Oceans,SAMEA2657021,"(38.4319,20.189),(38.4367,20.1875)",38.4319,20.189,marine biome,sea surface layer,particulate matter,8.12601
Tara Oceans,SAMEA2657002,"(38.4663,20.1753),(38.4735,20.1718)",38.4663,20.1753,marine biome,sea surface layer,particulate matter,8.12601
Tara Oceans,SAMEA2619798,"(38.4225,20.1922),(38.4761,20.1705)",38.4225,20.1922,marine biome,sea surface layer,particulate matter,8.12601
Tara Oceans,SAMEA2657015,"(39.3599,19.4084),(39.2143,19.406)",39.3599,19.4084,marine biome,sea surface layer,particulate matter,8.13665
Tara Oceans,SAMEA2656999,"(39.3837,19.3936),(39.3885,19.3906)",39.3837,19.3936,marine biome,sea surface layer,particulate matter,8.13665
Tara Oceans,SAMEA2619778,"(39.3599,19.4084),(39.3888,19.3905)",39.3599,19.4084,marine biome,sea surface layer,particulate matter,8.13665
Tara Oceans,SAMEA2619777,"(39.3599,19.4084),(39.3888,19.3905)",39.3599,19.4084,marine biome,sea surface layer,particulate matter,8.13665
Tara Oceans,SAMEA2622823,"(-8.895,-142.6228),(-8.9111,-142.5571)",-8.895,-142.6228,marine biome,sea surface layer,saline water,8.01514
Tara Oceans,SAMEA2622822,"(-8.895,-142.6228),(-8.9111,-142.5571)",-8.895,-142.6228,marine biome,sea surface layer,saline water,8.01514
Tara Oceans,SAMEA2622821,"(-8.895,-142.6228),(-8.9111,-142.5571)",-8.895,-142.6228,marine biome,sea surface layer,saline water,8.01514
Tara Oceans,SAMEA2622765,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,saline water,7.87071
Tara Oceans,SAMEA2622764,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,saline water,7.87071
Tara Oceans,SAMEA2622763,"(-9.1552,-140.5284),(-9.1504,-140.5216)",-9.1552,-140.5284,marine biome,sea surface layer,saline water,7.87071
Tara Oceans,SAMEA2622716,"(-8.8951,-140.3174),(-8.9068,-140.283)",-8.8951,-140.3174,marine biome,sea surface layer,saline water,8.01243
Tara Oceans,SAMEA2622715,"(-8.8951,-140.3174),(-8.9068,-140.283)",-8.8951,-140.3174,marine biome,sea surface layer,saline water,8.01243
Tara Oceans,SAMEA2622658,"(-8.9721,-139.2742),(-8.9971,-139.1963)",-8.9721,-139.2742,marine biome,sea surface layer,saline water,7.47071
Tara Oceans,SAMEA2622657,"(-8.9721,-139.2742),(-8.9971,-139.1963)",-8.9721,-139.2742,marine biome,sea surface layer,saline water,7.47071
Tara Oceans,SAMEA2622656,"(-8.9721,-139.2742),(-8.9971,-139.1963)",-8.9721,-139.2742,marine biome,sea surface layer,saline water,7.47071
Tara Oceans,SAMEA2621260,"(-30.1885,-43.2831),(-30.1367,-43.2899)",-30.1885,-43.2831,marine biome,sea surface layer,saline water,8.10137
Tara Oceans,SAMEA2621259,"(-30.1885,-43.2831),(-30.1367,-43.2899)",-30.1885,-43.2831,marine biome,sea surface layer,saline water,8.10137
Tara Oceans,SAMEA2621204,"(-21.0073,-35.3344),(-20.9354,-35.1803)",-21.0073,-35.3344,marine biome,sea surface layer,saline water,8.08471
Tara Oceans,SAMEA2621203,"(-21.0073,-35.3344),(-20.9354,-35.1803)",-21.0073,-35.3344,marine biome,sea surface layer,saline water,8.08471
Tara Oceans,SAMEA2621076,"(-20.3976,-3.2009),(-20.4091,-3.1759)",-20.3976,-3.2009,marine biome,sea surface layer,saline water,8.05776
Tara Oceans,SAMEA2621075,"(-20.3976,-3.2009),(-20.4091,-3.1759)",-20.3976,-3.2009,marine biome,sea surface layer,saline water,8.05776
Tara Oceans,SAMEA2621021,"(-31.0263,4.6977),(-31.0266,4.665)",-31.0263,4.6977,marine biome,sea surface layer,saline water,8.08702
Tara Oceans,SAMEA2621020,"(-31.0263,4.6977),(-31.0266,4.665)",-31.0263,4.6977,marine biome,sea surface layer,saline water,8.08702
Tara Oceans,SAMEA2620980,"(-32.1,17.7),(-32.2401,17.7103)",-32.1,17.7,marine biome,sea surface layer,saline water,8.0257
Tara Oceans,SAMEA2620979,"(-32.1,17.7),(-32.2401,17.7103)",-32.1,17.7,marine biome,sea surface layer,saline water,8.0257
Tara Oceans,SAMEA2619935,"(20.8151,63.5046),(20.8183,63.5047)",20.8151,63.5046,marine biome,sea surface layer,saline water,8.05426
Tara Oceans,SAMEA2620373,"(-0.6623,73.1611),(-0.6625,73.161)",-0.6623,73.1611,marine biome,sea surface layer,saline water,8.01617
Tara Oceans,SAMEA2619936,"(20.8151,63.5046),(20.8183,63.5047)",20.8151,63.5046,marine biome,sea surface layer,saline water,8.05426
